title,price
Martín Rodríguez esq. Acassuso 5800,USD 90.000
Misiones 100,USD 290.000
santiago del estero  al 2300,USD 85.000
Bolivar Y Peru,USD 39.000
"Santa Fe 1900, Piso 3",USD 33.000
Moreno  4000,USD 58.000
LUIS VERNET  2800,USD 79.000
Boulevard Maritimo 4800,Consultar precio
INDEPENDENCIA 2800,USD 95.000
Chaco al 1600,USD 79.900
Chacabuco 4900,USD 135.000
"Ituzaingo 5200, Piso 2",USD 79.900
3 DE FEBRERO al 4800,USD 59.900
Boulevard Maritimo al 3200,USD 359.900
Colon al 1500,USD 169.900
Formosa al 1200,USD 439.900
Rumenco Joven,USD 279.000
Av. Jorge Newbery 5005,USD 629.000
Av. Jorge Newbery al 5005,USD 370.000
Adolfo Alsina al 2700,USD 199.000
Quintana al 1300,USD 278.000
General Roca al 2000,USD 375.000
Alem 4600,USD 322.600
Av. San Martin  1300,USD 250.000
F. Amador 2300,USD 330.000
Dorrego 4200,USD 125.000
Santiago del estero al 5400,USD 135.000
Garay 100,USD 379.000
LANZILOTA 500 500,USD 39.900
Cnel Olavarria 2200,USD 78.000
70,USD 40.000
TALCAHUANO 100,USD 55.000
8,USD 63.000
21,USD 75.000
Mitre 1300,USD 42.000
819,USD 230.000
Ayacucho  5400,USD 74.800
Santiago Del Estero 2300,USD 88.000
Esteban A Gascon 2900,USD 90.000
Ing Guillermo Marconi 800,USD 89.000
Don Bosco Y Matheu,USD 70.000
Chacabuco 3300,USD 140.000
La Rioja 2000,USD 165.000
R Alvarado 2000,USD 145.000
Jujuy 1600,USD 34.900
Bolivar Nº 5697 esquina  Tierra del Fuego 2096,USD 42.000
Dr M Moreno 2900,USD 70.000
Boulevard Marítimo 5869,USD 345.000
La Rioja 3300,USD 75.000
AV. INDEPENDENCIA 1200,USD 105.000
Gral. José de San Martin al 3300 entre E. DEL CAMPO y IRIGOYEN B,USD 950.000
W Paunero 4400,USD 340.000
Roca al 3400 entre del Campo y Bdo de Irigoyen,USD 400.000
Jorge Newbery 4500,USD 130.000
Carlos Villate al 4200,USD 120.000
Alem 4600,USD 144.800
Catamarca al 900,USD 359.000
Av. Colón al 1600,USD 12.000
Alvear 3400,USD 250.000
A.MARTINEZ E/TAPIA Y SGALIA,USD 35.000
Corrientes  1900,USD 73.900
Calle 509,USD 20.000
Lamadrid 4100,USD 150.000
"Matheu  3700, Piso 1",USD 105.000
Strobel y Lorenzini,USD 180.000
Av P Luro 4800,USD 250.000
La Gaviota,USD 30.000
"Felix U Camet 2700, Piso 1",USD 60.000
Laprida 3000,USD 180.000
Nuevo Bv del Bosque,USD 85.000
Haras del Mar,USD 33.000
Corrientes al 1936,USD 125.000
Buenos Aires 2600,USD 260.000
Dr M Belgrano 2900,USD 350.000
Alvarado  5100 5100,USD 140.000
"Domingo F Sarmiento 2800, Piso PB",USD 135.000
HIPOLITO YRIGOYEN 2700 2700,USD 125.000
Brown 1800,USD 120.000
Corrientes 2100,USD 57.900
Salta 2064,USD 140.000
Gral Paz 3700,USD 560.000
AGUIRRE  5900,USD 95.000
Santiago del Estero al 2700 ( entre Garay y Rawson ),USD 160.200
"11 De Septiembre 3600, Piso PA",USD 52.000
Ituzaingó 4500,USD 61.000
Santa Fe 2800,Consultar precio
Calle Mexico 1100,USD 155.000
Roque Saenz Peña  al 1900,USD 319.000
debenedetti al 2900,USD 47.700
Warnes al 2800,USD 179.000
Jorge Newbery 4500,USD 270.000
Entre Rios Y Pringles,USD 110.000
"Av. Luro 2200, Piso 5",USD 46.000
Santiago Del Estero 2000,USD 98.900
Evelina Sierra de Los Padres 500,USD 40.000
"Hipolito Irigoyen 2200, Piso 4",USD 106.000
"Uruguay 1500, Piso 4",USD 55.000
513 1200,USD 17.000
Ricardo,USD 45.000
Lisandro de la Torre al 1700,USD 799.000
"Av. Luro 2300, Piso 2",USD 130.000
"Gascon 2300, Piso 1",USD 154.900
Libres Del Sud 1700,USD 220.000
"Moreno 3100, Piso 3",USD 145.000
"Buenos Aires 2000, Piso 7",USD 173.000
J Larrea 2100,USD 135.000
Primera Junta al 3200,USD 27.000
Av. Colón  al 1800,USD 95.000
"Santa Cruz 3600, Piso 1",USD 88.000
La Rioja al 3500,USD 171.900
Avellaneda  al 800 ( entre Paunero y Lavalle),USD 250.000
Av. J Newbery al 4500 Rumenco Joven,USD 290.000
Av. J Newbery al 4500 Rumenco Joven,USD 290.000
Av. J Newbery al 4500 Rumenco Joven,USD 290.000
Gascón  al 2100,USD 45.000
Las Heras  2300,USD 32.000
Av. Colón al 1500,USD 132.000
Mar del Plata,USD 155.000
CATAMARCA 2300,USD 80.000
LAS HERAS 2500,USD 126.900
Salta e/ Rivadavia y Belgrano,USD 39.000
Manuel Garcia 5443 100,USD 195.000
Rivadavia entre Av.  Independencia y Catamarca,USD 72.000
"Jorge Newbery 5000, Piso LT",USD 420.000
Gral. José de San Martin al 4400,USD 230.000
GENERAL MADARIAGA  800,USD 35.000
Alte Brown al 1700,USD 33.000
Avellaneda 1800,USD 99.900
Bosques PERALTA RAMOS  3500,USD 105.000
Balcarce al 2900,USD 78.500
Acassuso al 2200,USD 300.000
"Ugarte  3000, Piso 2",USD 165.000
A Fleming 100,USD 1.000.000
Santiago Del Estero 2400,USD 127.000
Nicolas Rodriguez Peña 1600,USD 160.000
José Ingenieros al 5900,USD 220.000
Colon 1050 1000,USD 478.000
Carlos Tejedor al 3200,USD 95.000
Cap. Bermudez 2100,USD 120.000
Patricios al 1200,USD 249.000
"Cajaraville 3800 Frente, E/ R. Obligado y S. del Estero",USD 159.000
"Cajaraville  3800, E/ R. Obligado y S. del Estero",USD 139.000
Av Paso al 3200,USD 199.000
Mariano Moreno al 2300,USD 315.000
Gral Las Heras 2800,USD 85.000
ALMAFUERTE  5400,USD 159.000
belgrano al 2200,USD 109.900
Thames calle 22 Alfar,USD 155.000
Constitución  4900,USD 89.000
"Gascon 1500, Piso 1",USD 45.000
D Matheu 3100,USD 85.000
Atahualpa 4200,USD 125.000
Italia 2200,USD 46.000
Falucho 2900,USD 100.000
"San Juan 600, Piso 3",USD 101.500
"Rivas 2300, Piso 8",Consultar precio
J De Garay 100,USD 330.000
San Juan y Belgrano,USD 62.000
Gral Ignacio Rivas 2400,USD 260.000
R Alvarado 200,USD 320.000
Dr V Alsina 2600,USD 165.000
Brown Y Mitre,USD 100.000
Cnel J Pringles 700,USD 360.000
BLAS PARERA 1700,USD 450.000
Cerrito 4000,USD 110.000
Uzal 3900,USD 68.900
B De Irigoyen 3500,USD 170.000
Pres Santiago Derqui 5200,USD 99.000
H Ascasubi 5300,USD 73.000
San Lorenzo al 2700,USD 90.000
Gral Cornelio Saavedra 1000,Consultar precio
Acassuso  2200,USD 300.000
Cajaraville al 3200,USD 90.000
Gral M De Azcuenaga 2200,USD 490.000
Domingo F Sarmiento 3400,USD 390.000
Colombia  300,USD 280.000
Dr. Eduardo Madero  1000,USD 1.890.000
Martin J Haedo 4200,USD 69.500
Calle 10 500,USD 75.000
Av. Jacinto Peralta Ramos al 2420,USD 125.000
"Balcarce 2900, Piso 6",USD 80.000
J Newbery 5000,Consultar precio
B De Irigoyen 1400,USD 280.000
Gral Juan Lavalle 2300,USD 450.000
España 2400,USD 295.000
Rosetti al 600,USD 189.000
Pres Gral J A Roca 2900,USD 260.000
Estancia La Copelina 200,USD 170.000
San Luis 4500,USD 350.000
Rodríguez Peña 1600,USD 400.000
Tucuman 2800,USD 950.000
Aristóbulo del Valle 3590,USD 120.000
Salta al 2400,USD 1.450.000
Lisandro de la Torre  al 1200,USD 550.000
Libertad al 4500,USD 240.000
Av. Maipu al 3400 entre Acassuso y jose ingenieros,USD 390.000
Alberdi  1400,USD 130.000
uzal 3400 entre San Lorenzo y Acassuso,USD 49.000
ROSETTI 2100,USD 148.000
Avenida Maipu 4100,USD 440.000
"Moreno 2300, Piso 1",USD 65.000
9 De Julio 3000,USD 145.000
Jose Ingenieros 3700,USD 85.000
Eduardo Arolas 10100,USD 120.000
Av. Independencia 1000,USD 180.000
España 2300,USD 179.900
14 de Julio y Rivadavia,USD 110.000
"B Lynch 100, Piso 3",USD 42.000
Mariano Acosta al 1900,USD 69.900
Calle 19 y isla vigia,USD 9.900
"Constitución 4100, Piso 1",Consultar precio
Dorrego 1700,USD 339.000
Marmol al 3500,USD 310.000
M Rodriguez 3700,USD 199.000
"IRIGOYEN, BERNARDO DE 3100",USD 119.000
Ruta 88 100,Consultar precio
Brown 2600,USD 126.000
BELGRANO 3700 3700,USD 145.000
VIAMONTE 2100 2100,USD 190.000
ITUZAINGO 4200 4200,USD 120.000
Belgrano 2100,USD 65.000
ALBERTI 2200,USD 45.900
Benito Lynch 3100,USD 130.000
"Brandsen 5100, Piso PB",USD 63.900
Formosa 200,USD 460.000
"Tucuman 2200, Piso 7",USD 47.000
Jonas Salk al 3100,USD 165.000
C Villate 2600,USD 198.000
"Boulevard Maritimo Patricio Peralta Ramos 2400, Piso 5",USD 58.000
Carlos Pellegrini 1600,USD 150.000
Rawson al 3100,USD 750.000
Ayacucho 700,USD 345.000
San Luis al 1200,USD 55.000
Monseñor Zabala  100,Consultar precio
Santa Cruz  6200,USD 59.000
Bolivar  al 3100,USD 99.000
Napoles 2700,USD 70.000
"Belgrano 4000, Piso PB",USD 45.000
Sicilia 9000,USD 55.000
Gascon al 2800 (entre Mitre e H.Yrigoyen),USD 179.500
Diagonal Pueyrredon 2900,USD 320.000
Hipolito Yrigoyen al 2700 ( entre Rawson y Garay),USD 131.300
Cnel J Pringles 200,USD 270.000
"España  1300, Piso 1",USD 145.000
Larrea  1900,USD 210.000
San Martin al 2900 ( esquina La Rioja),USD 145.000
ROQUE SAENZ PEÑA 2500,USD 230.000
"Alberti 2000, Piso PB",USD 59.900
D Matheu 500,USD 380.000
Falucho 100,USD 450.000
Dr N Avellaneda 2300,USD 55.000
Corrientes 2400,USD 48.150
Aguero al 900,USD 100.000
Hipólito Yrigoyen  2400,USD 239.000
BOUCHARD  al 1200 CASA-VENTA-4AMBC/DEP -ASCENSOR,USD 269.000
San Lorenzo | al 1400,USD 720.000
Catamarca 3900,USD 295.000
Calle Balcarce 3300,USD 145.000
Av. Colón 1550,USD 114.900
"Gral Simon Bolivar 2500, Piso 6",USD 39.900
Colombres  2900,USD 160.000
Calle 477 (ex 40) 1000,USD 14.000
Buenos Aires al 3600,USD 215.000
"Santa Cruz 3600, Piso 2",USD 110.000
Vergara al 4800,USD 128.000
Libertad al 3200,USD 215.000
Larrea al 2100 ( entre Buenos Aires y Entre Rios),USD 180.000
M Sagastizabal 6400,USD 115.000
Av. Colón  1800,USD 119.900
Dr N Avellaneda 400,USD 320.000
"Av. Patricio Peralta Ramos 5700, Piso 12",USD 185.000
Av. Luro al 2600,USD 68.900
Urquiza al 3800,USD 95.000
Pringles al 3600,USD 70.000
Int Dr E Zorraquin 100,USD 635.000
Lavalle al 3200,USD 175.000
Buenos Aires 3100,USD 280.000
Vergara al 3300,USD 225.000
Francisco N. de Laprida al 1800,USD 79.000
Acassuso al 4900,USD 260.000
Mariano Pelliza al 2400,USD 190.000
Santiago del Estero al 2300,USD 57.900
G. Ugarte  al 3800,USD 235.000
Calle 13 100,USD 13.000
"Gascon 2800, Piso 1",USD 100.000
Viamonte 2100,USD 98.500
"Falucho 1900, Piso 9",USD 105.000
Avenida Independencia 1300,USD 68.000
"Avellaneda 1600, Piso 5",USD 299.000
"Falucho 1900, Piso 7",USD 65.000
Alsina 2149,USD 47.000
Vieytes 3500,USD 79.900
Azcuenaga 240,USD 128.000
Sarmiento 3900,USD 140.000
BRANDSEN  3800,USD 135.000
Av. Independencia  600,USD 137.000
Calle Lamadrid al 2544,USD 42.900
Garay 5600,USD 75.000
Jose De Calasanz 1900,USD 169.000
Alte Brown al 2300,USD 82.900
Sarmiento 3300,USD 200.000
José Ingenieros 1500,USD 245.000
Martín Rodriguez 834,USD 158.000
Independencia al 2600,USD 130.000
Jorge Newbery  4500,USD 320.000
Santa Fe al 2000,USD 138.900
Moreno al 2200,USD 119.900
Natividad 800,USD 99.000
Cordoba al 2100,USD 100.000
"San Juan 600, Piso 2",USD 100.300
Cordoba al 2000,USD 65.900
Falucho al 2188,USD 105.000
"Felix U Camet 2700, Piso 1",USD 75.000
Santiago del Estero  2300,USD 45.000
Gral Simon Bolivar 3000,USD 39.900
Colon   2900,USD 240.000
Falucho 2500,USD 160.000
Los cedros 8880,USD 83.000
San Carlos,USD 290.000
Colon 3000,USD 202.000
San Luis al 1700,USD 49.900
Dr V Alsina 2400,USD 93.500
San Luis  al 2000 ( entre Moreno y San Luis ),USD 90.000
Curie   5900,USD 250.000
Peru 500,USD 85.000
Gral Juan Lavalle 3200,USD 139.000
Chile 400,USD 129.000
Peru 300,USD 85.000
Grecia al 400,USD 115.000
"Peru 100, Piso PB",USD 94.000
Agustín Álvarez  3600,USD 128.000
"Ing Ramon Castro 1900, Piso PB",USD 135.000
Rep Del Libano 300,USD 113.000
Humaita 300,USD 115.000
Mexico 900,USD 80.000
Alsina al 2400 ( entre Gascon y Falucho),USD 93.500
Catamarca 700,USD 220.000
Ituzaingó 4500,USD 63.000
Gral Ignacio Rivas 3700,Consultar precio
Alte G Brown 2600,USD 180.000
Alsina al 2400 ( entre Gascon y Falucho),USD 150.000
Cordoba 1400,USD 198.000
Arenales 4400,USD 298.000
Santa Fe 6700 e/ F. C Rodriguez y Gob. Castro,USD 88.000
Marcos Sastre al 3800,USD 160.000
Muñiz al 1500,USD 640.000
Azcuenaga al 0,USD 220.000
"R Gutierrez 800, Piso 1",USD 93.900
ARENAS DEL SUR LOTE,USD 111.111
Aristobulo Del Valle 3000,USD 220.000
"Gascon  1500, Piso 1",USD 43.000
Lamadrid 2400,USD 65.000
Vieytes 3100,USD 75.000
Roca 800,USD 165.000
España 1400,USD 43.000
"Av. Colon 2300, Piso 4",USD 39.000
Falucho  2200,USD 60.000
M Quintana 4700,USD 93.000
Andrade  200,USD 62.000
Las Heras 2700,USD 310.000
Falkner 4300,USD 140.000
Cordoba  4200,USD 215.000
Mitre al 2600 ( entre Alberti y Rawson),USD 88.500
Calle Los Olmos al 8648,USD 148.000
La Rioja al 1300,USD 270.000
"Belgrano 2400, Piso 4",USD 52.900
FALUCHO 1900,USD 75.000
"Gral Juan Arenales 2200, Piso 3",USD 70.000
Roca 5066,USD 22.000
Av. Pedro Luro  5600,USD 140.000
Valencia al 4100,USD 49.900
R Alvarado 1800,USD 115.000
Magnifica Residencia,Consultar precio
"Matheu  3700, Piso 3",USD 107.000
"Mendoza 2200, Piso 2",USD 52.000
Calle 499 1600,USD 110.000
Constitucion 6416,USD 1.250.000
"Alem 4800, Piso 2",USD 49.000
"Av. Colón 2631, Mar del Plata, Provincia de Buenos Aires,",USD 48.500
"Brown  1700, Piso 2",USD 35.000
Independencia al 1200,USD 105.000
Bartolomé Mitre  2100,USD 64.000
Brown al 1400,USD 110.000
9 de Julio  2300,USD 180.000
Las Heras 2488 2400,USD 54.000
Dr M Belgrano 2100,USD 372.500
"Gral San Martin 5200, Piso P.B",USD 49.000
Santa Fe al 3800 ( entre Matheu y Formosa),USD 150.000
Soler  6800,USD 120.000
"C. Los Lirios 1224, Mar del Plata, Provincia de Buenos Aires,",USD 180.000
Entre Rios al 2600,USD 63.500
"Ayacucho 5400, Piso 2",USD 60.000
Mitre 3900,USD 170.000
Av Constitucion 8200,USD 100.000
"Santa Fe 3200, Piso 2",USD 75.000
Rivas 2800,USD 780.000
Santa Fe 3100,USD 220.000
Av C Colon 2300,USD 49.900
General Rivas  2800,Consultar precio
Carlos Tejedor al 2000,USD 125.000
Caisamar,Consultar precio
Falucho al 2100,USD 57.900
Balcarce  3300,USD 63.000
Padre J Cardiel 6300,USD 55.000
Jorge Newbery 4500,USD 360.000
Alvarado  60,USD 149.000
Jorge Newbery al 3000,USD 79.000
JURAMENTO 1900,USD 49.900
Beltrami  1700,USD 76.800
Tucuman 2000,USD 84.000
Santiago del Estero al 2400,USD 119.900
Bolivar al 2300,USD 46.900
Belgrano  al 3200,USD 126.900
Cnel I Warnes 1000,USD 235.000
SARGENTO CABRAL 2000,USD 147.000
Chacabuco 2300,USD 237.000
Alberdi 1000,USD 420.000
Borges al 5600,USD 150.000
Bolivia 1200,USD 380.000
Bernardo de Irigoyen al 1500,USD 190.000
Antartida Argentina 4000,USD 150.000
Avellaneda  26,USD 330.000
Santiago del Estero al 2306,USD 47.900
Brown al 1800,USD 75.900
Boulevard maritimo  al 3800,USD 150.000
Artistobulo del Valle  al 2600,USD 160.000
Entre Rios al 3200,USD 440.000
Buenos Aires  al 3400,USD 190.000
16 y 491,USD 79.000
Av. Luro  al 2600 ( entre Cordoba  y San Luis ),USD 110.000
C Daprotis 5600,USD 275.000
"EDG, Entre Ríos 1839, Mar del Plata, Provincia de Buenos Aires,  1800",USD 41.900
Sta. Fe  1800,USD 77.900
Moreno  2200,USD 63.900
"R Gutierrez 800, Piso 1",USD 80.000
Mosconi esq Bouchard ESTRENAR,USD 135.000
Entre Ríos  2100,USD 49.900
avellaneda al 1700,USD 280.000
Italia al 500,USD 65.000
Juan Bautista de la Salle al 3700,USD 290.000
Av P Luro 2500,USD 65.000
"Corrientes 1800, Piso 3",USD 125.000
Ing Guillermo Marconi 100,USD 135.000
Av. Constitución 4100,USD 95.000
Esteban A Gascon 100,USD 135.000
Tucuman 4500,Consultar precio
Salta 600,USD 95.000
Ayacucho 4900,USD 80.000
Gascón 2300,USD 155.000
Brown al 1800,USD 128.900
LA RIOJA  2400,Consultar precio
Entre Rios 2500,USD 125.000
Av. Colón  1500,USD 132.000
"Catamarca 2000, Piso 10",USD 285.000
Bolivar 2900,USD 94.900
Chubut 3321,USD 75.000
San Luis 3000,USD 175.000
O`higging 700,USD 275.000
Guido 1744,USD 210.000
Catamarca al 2200,USD 65.000
Goñi 500,USD 85.000
Aristóbulo del Valle 2683,USD 280.000
Arenales 2400,USD 56.500
San Luis  1700,USD 68.900
Caseros al 1700,USD 350.000
Chiclana al 5500,USD 190.000
Catamarca 2056,USD 250.000
Luro al 2200 ¡Departamento con vista al mar!,USD 125.000
Primera Junta al 1600,USD 390.000
Falucho  al 3000 ( entre La Rioja y Catamarca ),USD 320.000
Colon al 1500,USD 132.000
"Catamarca 1900, Piso 2",USD 82.900
Arenales al 2400,USD 56.000
Valentin Vergara 2700,USD 320.000
Corrientes al 2000,USD 49.000
zacagnini  6500,USD 11.111
Sarmiento 4600,USD 70.000
Bolívar  2300,USD 128.900
Sarmiento  2300,USD 120.000
Gascón 3829,USD 60.000
Carlos Pellegrini  2800,USD 480.000
Formosa  al 3100,USD 79.900
Castelli 1020,USD 169.900
Garay 2600,USD 149.900
San Lorenzo al 2700,USD 90.000
Entre Rios 4000,USD 265.000
Arana y goiri  al 2600,USD 118.000
Champagnat 2700,USD 520.000
Av Jorge Newbery 4500,USD 115.000
"Italia 3500, Piso 1",USD 38.000
"España 2300, Piso 3",USD 85.000
Joaquin V Gonzalez  al 400,USD 139.000
Corrientes al 2500,USD 51.500
Rafael Obligado al 5400,USD 190.000
Belgrano al 3600,USD 186.000
"CARLOS GARDEL 2900, Piso PB",USD 153.000
Monasterio al 1400,USD 778.000
Madero al 1200,USD 1.550.000
AV JORGE NEWBERY al 5000,USD 355.000
Julián Aguirre 4400,USD 105.000
Formosa  3400,USD 180.000
Dardo Rocha 300,USD 229.000
"Corrientes 1600, Piso 6",USD 48.500
MARTINEZ ZUBIRIA  al 800,USD 80.000
CALLE RICARDO ENTRE CALLE NOEMI Y CALLE TULIO,USD 45.000
"av colon  1400, Piso 9",USD 75.000
Ruta 2 Km 396,USD 35.000
Gascon al 1900,USD 63.800
Av Patricio Peralta Ramos 3000,USD 67.000
Carlos y  Elisa,USD 165.000
Millán 700,USD 85.000
Andrade 1900,USD 185.000
Padre J Cardiel 6300,USD 160.000
Santa Fe 3881,USD 150.000
Bermúdez al 2000,USD 190.000
Derqui al 5400,USD 115.000
Entre Rios 1900,USD 130.000
Hipólito Yriogyen al 2600,USD 75.000
Valle Grande 1500,USD 490.000
Azcuenaga 200,USD 289.000
Santiago del Estero al 2400,USD 119.900
Av. Colón 2700,USD 48.000
Corodoba 2100,USD 40.000
Santa Fe al 1800,USD 77.900
Mariano Moreno 2300,USD 140.000
Corrientes 1600,USD 89.900
SANTIAGO DEL ESTERO 2000,USD 38.500
"Independencia 2800, Piso 11",USD 180.000
"Independencia 2800, Piso 5",USD 85.000
Santiago del Estero 2400,USD 100.000
"Falucho 2100, Piso 1",USD 67.000
PESCADORES 1600,USD 125.000
Gascón  al 3000,USD 139.000
"Falucho 2300, Piso 1",USD 40.000
ESPAÑA 2000,USD 152.000
Gral. Ángel Pacheco al 3200,USD 178.000
"Ugarte 2100, Piso 3",USD 55.000
Lavalle 2300 entre Sarmiento y J B Justo,USD 230.000
Dean Funes al 1200,USD 180.000
Magore 4100,USD 134.000
MENDOZA al 2100,USD 120.000
Laprida  al 1500,USD 330.000
Independencia 2857,USD 150.000
Alte. Brown 2600 2600,USD 64.900
Rejón y La Costa,USD 154.000
"Gral Balcarce 3300, Piso 1",USD 67.000
"Catamarca 2000, Piso 1",USD 100.000
Las Heras  2300,USD 76.500
9 De Julio 3000,USD 165.000
"Chacabuco 3241 A Estrenar  1-2-3 Amb - Estupendos Amenities, Detalles Y Ubicacion  , Piso 7",USD 60.000
ARISTOBULO DEL VALLE al 2800,USD 185.000
"Felix U Camet  2800, Piso 1/4",USD 60.000
Independencia 2767,USD 78.000
"Gascon 2300, Piso 9",USD 60.000
Amenábar al 700,Consultar precio
Av. Elcano  al 3000,$ 400.000
Conde al 700,$ 300.000
Amenábar al 700,Consultar precio
Moldes 657,Consultar precio
Moldes al 600,Consultar precio
Av. Cazón al 900 entre Chacabuco y Luis Pereyra,USD 115.000
Av De Los Lagos 5800,USD 398.000
"Coronel Morales  1400, Piso 4to",USD 200.000
La Alameda,USD 550.000
Las Tipas -,USD 480.000
Los Alisos 100,USD 650.000
LOS SAUCES,USD 520.000
CARPINCHOS NORDELTA 100,USD 495.000
CARPINCHOS NORDELTA 100,USD 382.000
Avenida De Los Lagos 200,USD 519.000
Las Tipas,USD 430.000
Los Castaños -,USD 420.000
Nordelta Golf,USD 1.890.000
Barrio Los Castaños,USD 440.000
Mariano Acosta 1600,USD 39.150
E. Calcagno 500,USD 84.000
Barrio  La Tranquera,USD 310.000
San Pablo Chico,USD 33.000
6 ha- Paseo Champagnat,USD 12.000.000
CC Boca Ratón,USD 159.000
Sobre Panamericana km 52,USD 5.500.000
B° Paque Irizar Cordoba al 200,USD 140.000
La Delfina -,USD 160.000
Granadero Gelves,USD 3.900.000
Los Cipreses 1100,USD 122.000
Tucuman al 200,USD 87.900
Santa Elena- Lote de 480 m2,USD 57.000
"california village,  del viso, 3800",USD 145.000
BªCª Santa Guadalupe Pilar del Este -,USD 270.000
Lote Central de 1000 m2,USD 78.000
La Lomada -,USD 430.000
Hernandarias  2200,USD 30.000
Medal Country Club,USD 43.000
57 E/ 6 Y 7,USD 135.000
27  n 1391 3 piso,USD 60.000
"40 1100, Piso 5",USD 41.000
San Ramiro,USD 170.000
Frente a Universidad Austral e IAE 100,USD 95.196
Barrio San Ramón,USD 153.000
San Eduardo,USD 164.000
San Ramón,USD 150.000
San Eduardo,USD 158.000
Santa Elena,USD 159.500
Los Narcisos al 500,USD 114.000
Las Araucarias,USD 43.500
Los Narcisos al 500,USD 122.000
Pilar del Este San Alfonso km,USD 185.000
CHACABUCO 300,USD 133.515
Campus Vista,USD 105.000
Los Jazmines - Pilar del Este Km 100,USD 199.000
Fracción sobre Panamericana,Consultar precio
San Pablo -,USD 169.000
"MODERNA Casa en Barrio Los Mirasoles, sobre calle Oruro | Pilar km 50",USD 273.000
11 de Septiembre y Bolivar,USD 370.000
"Bouquet I, II y III",USD 279.000
Parque San Martin (diagonal 101 e/54 y 27),USD 48.000
CHACABUCO 300,USD 98.325
64  10 y 11,USD 129.000
8 Nro. 1658 E/ 66 Y 67,USD 125.000
Fincas de Victoria  Lote 5 - Calle 38 y 155,USD 185.000
19 Nro 1130 e/ 55 y 56,USD 125.000
22 65 y 66,USD 69.000
Tupiza al 200,USD 190.000
Managua al 1100,USD 150.000
Terrazas de Ayres,USD 225.000
El Aljibe -,USD 108.000
Fraccion B° Udaondo,USD 460.000
Villa Vento - 2 amb en PB,USD 87.000
Eco Aldea - 3 amb,USD 135.000
Luciérnagas Pilar -,USD 95.000
Agora I - 46 Plaza -,USD 94.447
Luciérnagas Pilar -,USD 97.000
La Calesa 400,USD 419.000
Pilará - La Volanta -,USD 800.000
Pilará -,USD 398.000
La Calesa,USD 650.000
San Ramón,USD 148.000
San Eduardo,USD 169.000
San Ramón,USD 150.000
Barrio San Ramiro,USD 148.000
127 60 y 61,USD 73.000
San Ramón,USD 145.000
19 Nro 1130 e/ 55 y 56,USD 125.000
Santa Emilia,USD 176.000
61 Entre 20 Y 21 1100,USD 53.000
Las Brisas,USD 19.000
Barrio Montecarlo,USD 115.000
COUNTRY SAN SEBASTIAN,USD 155.000
Santa Emilia Pilar del Este,USD 167.000
Caamaño,USD 225.000
La Lomada de Pilar,USD 890.000
Av. Patricias Argentinas al 2000,USD 380.000
"El Callao, Tortuguitas al 3560",USD 35.000
Florida  9600,USD 520.000
Casa French COD: 10811,USD 85.000
Carmel Country Club,USD 387.000
Las Brisas,USD 24.000
Ambrosio Cramer 7200,USD 109.000
La Lomada -,USD 720.000
Excelente Propiedad Moderna,USD 278.000
Lotes Barrio Cerrado Pilar Amplia Financiación,USD 3.000
Lotes Residenciales Pilar Barrio Cerrado,USD 28.000
Excelente Propiedad Estilo Moderno a estrenar,USD 870.000
Lorenzo Lopez  800,USD 49.000
La Lomada de Pilar,USD 465.000
Calle 526 100,USD 60.000
Panamericana km.54 300,USD 345.000
40.000 m² sobre Champagnat,USD 3.200.000
43 e/ Diagonal 76 y 18,USD 175.000
Fracción en zona desarrollada,USD 3.020.000
Las Orquideas- Pilar,USD 315.000
Francisco Romero  3200,USD 270.000
23 e/ 34 y 35,USD 280.000
Ruta 8 y Chile,USD 435.000
Barrio San Ramon,USD 149.000
Altos de Campo Grande,USD 280.000
Altos de Campo Grande,USD 300.000
Altos de Campo Grande,USD 370.000
Altos de Campo Grande,USD 390.000
Los Jazmines 3800,USD 190.000
